Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,day,minute,day_sin,day_cos,time_sin,time_cos,normalized_value
2012-08-21 19:00:00,22.1,11.7,52,7,48.3,101.21,Mostly Cloudy,234,1140,-0.7748840413670406,-0.6321034111873488,-0.9659258262890682,0.2588190451025211,0.1262775598974576
2012-08-21 20:00:00,21.5,10.7,50,6,25.0,101.25,Mainly Clear,234,1200,-0.7748840413670406,-0.6321034111873488,-0.8660254037844386,0.5000000000000001,0.1865731475919173
2012-08-21 21:00:00,19.2,12.9,67,20,24.1,101.36,Mostly Cloudy,234,1260,-0.7748840413670406,-0.6321034111873488,-0.7071067811865477,0.7071067811865474,0.2512782833585824
2012-08-21 22:00:00,18.5,13.3,72,6,25.0,101.33,Mostly Cloudy,234,1320,-0.7748840413670406,-0.6321034111873488,-0.5000000000000004,0.8660254037844384,0.3159834191252475
2012-08-21 23:00:00,18.1,13.6,75,4,25.0,101.34,Mostly Cloudy,234,1380,-0.7748840413670406,-0.6321034111873488,-0.2588190451025207,0.9659258262890684,0.3762790068197073
2012-08-22 00:00:00,19.0,14.6,76,13,25.0,101.34,Mostly Cloudy,235,0,-0.7856498550787144,-0.6186714032625032,0.0,1.0,0.4285273255136369
2012-08-22 01:00:00,18.6,14.7,78,15,25.0,101.33,Rain Showers,235,60,-0.7856498550787144,-0.6186714032625032,0.2588190451025207,0.9659258262890684,0.4682572111060006
2012-08-22 02:00:00,18.8,13.8,73,11,25.0,101.35,Mostly Cloudy,235,120,-0.7856498550787144,-0.6186714032625032,0.4999999999999999,0.8660254037844387,0.4932324612803021
2012-08-22 03:00:00,18.8,12.0,65,13,25.0,101.38,Cloudy,235,180,-0.7856498550787144,-0.6186714032625032,0.7071067811865476,0.7071067811865476,0.5017510540107152
2012-08-22 04:00:00,18.6,12.1,66,9,25.0,101.39,Cloudy,235,240,-0.7856498550787144,-0.6186714032625032,0.8660254037844386,0.5000000000000001,0.4932324612803021
2012-08-22 05:00:00,18.0,12.4,70,7,48.3,101.41,Mainly Clear,235,300,-0.7856498550787144,-0.6186714032625032,0.9659258262890684,0.2588190451025207,0.4682572111060006
2012-08-22 06:00:00,17.6,12.6,72,6,48.3,101.45,Mainly Clear,235,360,-0.7856498550787144,-0.6186714032625032,1.0,6.123233995736766e-17,0.4285273255136369
2012-08-22 07:00:00,18.9,12.1,65,15,48.3,101.46,Mainly Clear,235,420,-0.7856498550787144,-0.6186714032625032,0.9659258262890684,-0.2588190451025208,0.3767503305495902
2012-08-22 08:00:00,19.9,11.7,59,15,48.3,101.48,Mainly Clear,235,480,-0.7856498550787144,-0.6186714032625032,0.8660254037844387,-0.4999999999999998,0.3164547428551306
2012-08-22 09:00:00,21.1,12.9,59,15,48.3,101.5,Mostly Cloudy,235,540,-0.7856498550787144,-0.6186714032625032,0.7071067811865476,-0.7071067811865475,0.2517496070884653
2012-08-22 10:00:00,22.0,14.1,61,17,48.3,101.5,Mainly Clear,235,600,-0.7856498550787144,-0.6186714032625032,0.4999999999999999,-0.8660254037844387,0.1870444713218001
2012-08-22 11:00:00,23.2,13.9,56,24,48.3,101.46,Mainly Clear,235,660,-0.7856498550787144,-0.6186714032625032,0.258819045102521,-0.9659258262890682,0.1267488836273405
2012-08-22 12:00:00,24.4,12.9,49,24,48.3,101.44,Mainly Clear,235,720,-0.7856498550787144,-0.6186714032625032,1.2246467991473532e-16,-1.0,0.0749718886632938
2012-08-22 13:00:00,25.8,12.8,44,24,48.3,101.39,Mainly Clear,235,780,-0.7856498550787144,-0.6186714032625032,-0.2588190451025203,-0.9659258262890684,0.0352420030709301
2012-08-22 14:00:00,25.5,11.5,42,19,48.3,101.35,Mainly Clear,235,840,-0.7856498550787144,-0.6186714032625032,-0.5000000000000001,-0.8660254037844386,0.0102667528966285
2012-08-22 15:00:00,25.7,10.9,39,20,48.3,101.33,Clear,235,900,-0.7856498550787144,-0.6186714032625032,-0.7071067811865475,-0.7071067811865477,0.0017481601662155
2012-08-22 16:00:00,25.6,10.6,39,28,48.3,101.28,Mainly Clear,235,960,-0.7856498550787144,-0.6186714032625032,-0.8660254037844385,-0.5000000000000004,0.0102667528966285
2012-08-22 17:00:00,25.4,10.9,40,15,48.3,101.27,Mainly Clear,235,1020,-0.7856498550787144,-0.6186714032625032,-0.9659258262890684,-0.2588190451025206,0.0352420030709301
2012-08-22 18:00:00,25.1,10.5,40,11,48.3,101.24,Mainly Clear,235,1080,-0.7856498550787144,-0.6186714032625032,-1.0,-1.8369701987210294e-16,0.0749718886632938
2012-08-22 19:00:00,23.9,12.7,49,9,48.3,101.25,Mainly Clear,235,1140,-0.7856498550787144,-0.6186714032625032,-0.9659258262890682,0.2588190451025211,0.1267488836273405
2012-08-22 20:00:00,23.3,14.6,58,13,25.0,101.28,Mainly Clear,235,1200,-0.7856498550787144,-0.6186714032625032,-0.8660254037844386,0.5000000000000001,0.1870444713218001
2012-08-22 21:00:00,22.5,14.2,59,15,25.0,101.29,Clear,235,1260,-0.7856498550787144,-0.6186714032625032,-0.7071067811865477,0.7071067811865474,0.2517496070884653
2012-08-22 22:00:00,21.9,14.0,61,17,25.0,101.27,Mainly Clear,235,1320,-0.7856498550787144,-0.6186714032625032,-0.5000000000000004,0.8660254037844384,0.3164547428551304
2012-08-22 23:00:00,21.5,12.7,57,19,25.0,101.26,Mainly Clear,235,1380,-0.7856498550787144,-0.6186714032625032,-0.2588190451025207,0.9659258262890684,0.3767503305495902
2012-08-23 00:00:00,20.7,12.0,57,11,24.1,101.29,Mainly Clear,236,0,-0.7961828637826154,-0.6050560696488494,0.0,1.0,0.4290722118786281
2012-08-23 01:00:00,20.2,12.9,63,13,25.0,101.29,Mainly Clear,236,60,-0.7961828637826154,-0.6050560696488494,0.2588190451025207,0.9659258262890684,0.4688020974709918
2012-08-23 02:00:00,19.3,13.0,67,13,25.0,101.32,Mostly Cloudy,236,120,-0.7961828637826154,-0.6050560696488494,0.4999999999999999,0.8660254037844387,0.4937773476452933
2012-08-23 03:00:00,18.9,12.8,68,13,25.0,101.31,Mainly Clear,236,180,-0.7961828637826154,-0.6050560696488494,0.7071067811865476,0.7071067811865476,0.5022959403757062
2012-08-23 04:00:00,18.9,13.5,71,15,25.0,101.31,Mainly Clear,236,240,-0.7961828637826154,-0.6050560696488494,0.8660254037844386,0.5000000000000001,0.4937773476452933
2012-08-23 05:00:00,18.5,14.3,77,15,25.0,101.33,Mainly Clear,236,300,-0.7961828637826154,-0.6050560696488494,0.9659258262890684,0.2588190451025207,0.4688020974709918
2012-08-23 06:00:00,19.1,15.2,78,24,24.1,101.36,Mainly Clear,236,360,-0.7961828637826154,-0.6050560696488494,1.0,6.123233995736766e-17,0.4290722118786281
2012-08-23 07:00:00,20.3,15.9,76,19,24.1,101.37,Clear,236,420,-0.7961828637826154,-0.6050560696488494,0.9659258262890684,-0.2588190451025208,0.3772952169145814
2012-08-23 08:00:00,21.8,15.8,69,22,24.1,101.37,Mainly Clear,236,480,-0.7961828637826154,-0.6050560696488494,0.8660254037844387,-0.4999999999999998,0.3169996292201218
2012-08-23 09:00:00,22.9,16.8,69,24,48.3,101.39,Mainly Clear,236,540,-0.7961828637826154,-0.6050560696488494,0.7071067811865476,-0.7071067811865475,0.2522944934534565
2012-08-23 10:00:00,23.9,15.1,58,22,48.3,101.39,Mainly Clear,236,600,-0.7961828637826154,-0.6050560696488494,0.4999999999999999,-0.8660254037844387,0.1875893576867913
2012-08-23 11:00:00,26.0,16.0,54,24,48.3,101.37,Mainly Clear,236,660,-0.7961828637826154,-0.6050560696488494,0.258819045102521,-0.9659258262890682,0.1272937699923317
2012-08-23 12:00:00,26.5,15.5,51,28,48.3,101.36,Mostly Cloudy,236,720,-0.7961828637826154,-0.6050560696488494,1.2246467991473532e-16,-1.0,0.075516775028285
2012-08-23 13:00:00,27.0,15.6,50,26,48.3,101.37,Mostly Cloudy,236,780,-0.7961828637826154,-0.6050560696488494,-0.2588190451025203,-0.9659258262890684,0.0357868894359213
2012-08-23 14:00:00,25.0,15.4,55,13,24.1,101.37,Rain Showers,236,840,-0.7961828637826154,-0.6050560696488494,-0.5000000000000001,-0.8660254037844386,0.0108116392616198
2012-08-23 15:00:00,25.8,16.2,55,19,48.3,101.35,Mostly Cloudy,236,900,-0.7961828637826154,-0.6050560696488494,-0.7071067811865475,-0.7071067811865477,0.0022930465312067
2012-08-23 16:00:00,25.6,15.5,54,22,48.3,101.34,Mainly Clear,236,960,-0.7961828637826154,-0.6050560696488494,-0.8660254037844385,-0.5000000000000004,0.0108116392616197
2012-08-23 17:00:00,25.9,15.7,53,17,48.3,101.33,Mainly Clear,236,1020,-0.7961828637826154,-0.6050560696488494,-0.9659258262890684,-0.2588190451025206,0.0357868894359213
2012-08-23 18:00:00,25.0,16.0,57,11,48.3,101.34,Mainly Clear,236,1080,-0.7961828637826154,-0.6050560696488494,-1.0,-1.8369701987210294e-16,0.075516775028285
2012-08-23 19:00:00,22.6,15.8,65,9,25.0,101.36,Mainly Clear,236,1140,-0.7961828637826154,-0.6050560696488494,-0.9659258262890682,0.2588190451025211,0.1272937699923317
